param years_active :=
[AFC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_CNG_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_CSNG, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_CSNG_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_CSNG_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_CSNG_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_DIESEL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_DIESEL_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_DIESEL_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_DIESEL_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_ETOH_E10, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_ETOH_E10_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_ETOH_E10_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_ETOH_E10_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_EV, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_EV_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_EV_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_EV_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_GASOLINE, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_GASOLINE_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_GASOLINE_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_GASOLINE_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_HY_DIESEL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_HY_DIESEL_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_HY_DIESEL_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_HY_DIESEL_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_PROPANE, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_PROPANE_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_PROPANE_LD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COACH_PROPANE_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	2.5	0.0	0.0	0.0
2020_2025	0.0	2.5	5	5	2.5	0.0	0.0
2025_2030	0.0	0.0	2.5	5	5	2.5	0.0
2030_2035	0.0	0.0	0.0	2.5	5	5	2.5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_GAS_H2, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_GAS_H2_ADV, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_GAS_H2_ADV_CCS, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_GAS_H2_CCS, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_IGCC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_IGCC_CC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_US, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COAL_US_CC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COMMUTER_RAIL_DIESEL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COMMUTER_RAIL_DIESEL_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COMMUTER_RAIL_DIESEL_SD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COMMUTER_RAIL_ELEC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COMMUTER_RAIL_ELEC_MD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[COMMUTER_RAIL_ELEC_SD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER_BIO, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER_BIOMEOH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER_BIOMEOH_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER_BIO_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[CONTAINER_MEOH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
